battery_power,blue_tooth,clock_speed,dual_sim,Front_Camera_mx,four_g,int_memory,mobile_dep,mobile_wt,n_cores,Pimary_camera_mx,ram,screen_height,screen_width,talk_time,three_g,touch_screen,wifi,price_range
999,No,2.6,Yes,11,Yes,56,1,165,four,13,3083,8,4,11,Yes,Yes,Yes,high
1232,No,1.2,No,12,No,30,0.9,131,six,14,1656,8,4,15,Yes,Yes,Yes,meduim
1194,No,2.3,No,6,Yes,34,0.2,165,two,12,313,15,1,19,Yes,Yes,No,low
612,Yes,0.5,Yes,1,Yes,20,0.8,179,eight,6,3282,16,2,18,Yes,Yes,Yes,very_high
1362,Yes,2.9,No,0,No,47,0.5,186,six,4,3629,19,17,5,No,Yes,Yes,very_high
1469,No,1.7,Yes,11,Yes,44,0.5,169,two,14,1687,15,5,5,Yes,Yes,Yes,meduim
986,Yes,0.8,No,13,Yes,28,0.8,182,four,20,1149,8,7,18,Yes,Yes,No,low
1843,No,2.8,No,1,Yes,62,0.8,104,three,7,3899,5,4,6,Yes,No,Yes,very_high
1561,No,0.5,Yes,10,Yes,4,0.5,134,two,13,1783,13,12,10,Yes,Yes,No,high
1695,Yes,0.5,Yes,2,Yes,47,0.5,189,five,13,1629,8,6,11,Yes,Yes,No,meduim
667,No,2.6,Yes,3,No,8,0.8,185,one,7,2528,11,8,8,No,Yes,No,high
1768,Yes,2,No,0,Yes,2,0.8,88,seven,2,3256,9,6,5,Yes,Yes,No,very_high
1269,Yes,2.8,Yes,16,No,41,1,180,eight,17,2341,10,9,16,No,No,Yes,high
1109,Yes,2.8,Yes,6,No,57,0.9,151,one,12,2785,15,10,16,Yes,No,No,high
936,No,0.5,Yes,14,Yes,14,0.1,164,three,17,3761,13,1,12,Yes,No,No,very_high
1713,Yes,2,No,9,Yes,5,0.7,199,six,16,1513,15,6,2,Yes,No,Yes,meduim
1175,Yes,1.7,Yes,1,Yes,45,0.6,167,two,7,2240,10,6,5,Yes,Yes,No,meduim
1940,Yes,1,Yes,0,Yes,5,0.2,194,four,1,820,19,18,3,Yes,Yes,Yes,meduim
855,Yes,0.5,No,2,Yes,59,0.5,159,two,3,1875,16,8,8,Yes,Yes,Yes,meduim
771,Yes,0.5,Yes,0,Yes,33,0.1,157,three,17,920,16,2,10,Yes,Yes,Yes,low
645,No,2.5,No,10,Yes,63,1,174,four,14,3615,18,8,13,Yes,No,Yes,high
1307,No,1.8,No,2,No,7,0.6,88,seven,3,1412,16,9,5,No,No,Yes,meduim
1948,No,2.9,Yes,4,No,5,0.2,136,one,13,361,6,1,10,No,Yes,No,low
1509,No,0.6,Yes,5,No,50,0.3,81,four,8,1540,12,8,3,Yes,Yes,No,meduim
626,Yes,2.8,Yes,3,Yes,11,0.8,109,two,9,1077,6,1,4,Yes,No,Yes,low
1190,No,2,Yes,0,No,40,0.2,93,five,1,3610,13,7,9,No,No,Yes,very_high
1727,Yes,2.1,Yes,10,No,57,0.3,158,six,18,512,5,2,6,No,No,No,low
1670,Yes,3,No,14,No,62,0.5,114,eight,20,3024,6,0,20,No,No,Yes,very_high
1150,Yes,0.5,Yes,4,Yes,27,1,134,one,17,1610,11,0,16,Yes,No,No,meduim
1208,No,2.9,No,5,Yes,16,1,175,one,19,2201,17,16,12,Yes,No,No,meduim
1812,Yes,1.3,Yes,4,Yes,42,1,162,seven,15,3338,18,13,11,Yes,Yes,Yes,very_high
770,Yes,1.5,Yes,6,No,61,0.2,196,four,9,3473,7,3,4,No,No,Yes,very_high
1559,Yes,1.3,Yes,10,Yes,10,0.3,114,eight,17,2203,7,5,15,Yes,Yes,Yes,meduim
1902,No,0.5,No,10,No,13,0.2,155,four,11,940,14,10,15,Yes,Yes,No,meduim
1751,No,2.5,No,1,No,4,0.6,146,eight,9,1155,19,14,12,No,Yes,Yes,meduim
1416,Yes,1.8,Yes,0,No,20,0.1,93,four,0,3872,10,2,7,No,No,Yes,very_high
1288,No,0.5,Yes,3,Yes,61,0.2,115,six,6,1882,16,6,10,Yes,No,Yes,high
1003,Yes,2.9,No,16,Yes,16,0.6,119,eight,19,1798,16,7,10,Yes,No,No,meduim
1715,Yes,0.5,Yes,1,Yes,18,0.1,96,six,3,2598,17,2,3,Yes,No,No,very_high
1967,No,0.5,No,0,Yes,46,0.6,199,one,7,1567,15,2,7,Yes,Yes,No,meduim
962,No,1,Yes,14,No,2,0.9,125,one,20,1491,16,2,14,Yes,No,No,meduim
1487,No,1.5,No,5,Yes,42,0.8,120,two,7,2003,12,4,3,Yes,No,No,high
1569,Yes,1.6,Yes,4,Yes,54,0.9,190,four,6,3905,6,2,4,Yes,No,No,very_high
1146,No,3,No,5,Yes,57,0.4,111,five,10,291,19,9,11,Yes,Yes,Yes,low
1379,Yes,1.5,No,6,Yes,9,0.8,118,eight,13,1693,11,4,18,Yes,No,Yes,meduim
1504,No,1.9,Yes,7,Yes,25,0.3,152,four,9,1788,13,11,13,Yes,No,Yes,meduim
1945,No,1.2,No,3,No,26,0.7,112,six,5,3322,18,7,20,No,No,Yes,very_high
1630,Yes,2.8,Yes,0,Yes,32,0.9,80,six,1,1751,12,10,20,Yes,No,Yes,high
1125,Yes,2.7,No,10,No,23,0.4,117,one,14,1641,14,8,12,Yes,Yes,No,meduim
614,Yes,0.7,No,4,Yes,51,0.1,178,seven,7,2854,10,7,12,Yes,No,Yes,high
854,No,1,No,5,Yes,17,0.9,101,four,9,3115,7,0,2,Yes,No,No,high
1470,Yes,1.7,Yes,6,No,45,0.1,121,one,9,3259,10,1,14,Yes,No,Yes,very_high
1826,Yes,0.5,Yes,5,Yes,49,0.6,172,eight,6,1612,17,9,17,Yes,Yes,No,high
807,Yes,0.5,Yes,0,No,37,0.2,127,four,0,2319,5,4,4,No,No,No,meduim
1996,Yes,2.8,Yes,0,Yes,7,0.1,138,five,4,1258,17,14,16,Yes,No,No,meduim
1083,Yes,2,No,3,No,41,0.7,158,five,5,1543,18,3,10,No,No,Yes,meduim
1035,No,0.5,Yes,14,Yes,49,0.3,178,two,15,3991,12,4,19,Yes,No,No,very_high
1521,Yes,1.6,No,5,Yes,62,0.3,143,one,9,3555,5,2,19,Yes,No,No,very_high
1314,Yes,2.8,Yes,13,Yes,5,1,87,four,18,3411,17,16,18,Yes,No,No,very_high
535,No,1.9,No,5,No,24,0.2,190,eight,19,524,9,3,4,No,No,No,low
673,Yes,1.9,No,13,Yes,35,0.4,142,six,14,3541,18,17,4,Yes,No,Yes,very_high
1219,No,1.6,Yes,5,No,4,0.3,169,six,7,1998,9,2,4,No,No,No,high
1606,Yes,0.5,Yes,0,Yes,33,0.9,200,five,0,3437,11,1,2,Yes,No,No,very_high
1603,Yes,0.5,Yes,1,Yes,17,0.5,114,two,8,1637,17,3,11,Yes,No,Yes,meduim
1958,No,0.5,No,6,Yes,52,0.4,153,one,14,3064,7,6,3,Yes,No,No,very_high
695,No,0.5,No,18,Yes,12,0.6,196,two,19,2855,16,13,7,Yes,Yes,Yes,high
1441,No,0.6,Yes,0,Yes,53,0.5,106,one,12,1393,9,4,4,Yes,Yes,Yes,meduim
1470,No,2.2,Yes,4,Yes,33,0.4,138,seven,10,1633,18,4,4,Yes,No,No,high
1890,No,1.1,No,4,Yes,48,0.5,127,four,5,2392,10,4,15,Yes,No,Yes,very_high
1152,Yes,2.1,Yes,0,Yes,26,0.3,82,two,0,3284,15,2,8,Yes,No,Yes,very_high
1619,Yes,0.9,No,3,No,20,0.9,117,six,9,464,7,5,16,Yes,No,Yes,low
1002,Yes,1.8,No,1,No,45,0.7,180,seven,7,1234,19,13,18,Yes,Yes,No,low
742,Yes,0.5,No,0,Yes,36,0.7,139,three,1,292,8,0,6,Yes,Yes,Yes,low
1306,Yes,2.1,Yes,2,Yes,33,0.4,174,three,9,2521,6,5,16,Yes,No,No,high
1424,Yes,2.9,Yes,0,No,20,0.6,180,five,0,2658,15,0,19,Yes,No,No,high
942,No,1.4,Yes,8,No,27,0.5,91,four,9,587,6,3,13,No,Yes,Yes,low
1934,Yes,2.7,No,8,Yes,2,0.1,118,four,16,2190,18,1,9,Yes,No,Yes,high
1290,Yes,1.4,Yes,19,Yes,35,0.3,110,four,20,879,16,2,8,Yes,No,No,low
930,No,2.1,Yes,0,No,54,0.9,80,one,13,1743,7,1,9,No,Yes,No,high
1699,Yes,0.5,No,16,No,21,0.1,156,four,20,1181,16,0,18,Yes,Yes,No,meduim
1849,Yes,0.5,No,1,No,29,0.5,181,seven,12,3330,14,4,15,Yes,No,Yes,very_high
1922,No,0.5,No,15,Yes,42,0.6,153,eight,16,3564,12,1,17,Yes,No,No,very_high
548,No,1,Yes,0,Yes,56,0.4,146,four,14,562,17,14,8,Yes,Yes,Yes,low
916,Yes,0.5,No,0,Yes,47,0.2,82,four,1,1659,11,10,11,Yes,Yes,No,meduim
1783,Yes,0.5,No,8,No,14,0.6,183,eight,11,1816,12,7,7,No,No,Yes,high
1083,Yes,1.4,Yes,2,Yes,49,0.8,156,five,9,1338,16,8,5,Yes,Yes,Yes,low
1698,No,2.8,No,10,Yes,7,0.8,131,eight,12,2992,15,3,17,Yes,Yes,No,high
1969,No,0.8,Yes,5,Yes,7,0.2,85,eight,20,315,16,7,7,Yes,Yes,No,low
869,No,1.9,No,0,No,2,0.6,197,seven,3,3249,19,0,12,No,No,Yes,high
1337,Yes,2.7,Yes,0,No,5,0.7,200,four,1,3242,10,1,20,No,Yes,No,high
637,Yes,0.8,Yes,2,No,28,0.6,194,four,6,2725,15,10,7,No,No,No,high
833,Yes,0.6,Yes,0,Yes,27,0.3,145,four,2,586,19,8,19,Yes,No,Yes,low
1248,No,2.4,No,6,Yes,9,0.4,89,three,8,2454,9,8,13,Yes,Yes,No,high
1174,Yes,0.9,No,7,No,30,1,147,four,20,804,17,14,16,No,Yes,Yes,low
1831,Yes,2.3,No,3,Yes,44,0.2,148,seven,14,2460,10,5,18,Yes,No,No,high
1002,No,2.6,Yes,7,No,27,0.1,146,one,10,1295,18,15,17,Yes,No,Yes,low
1010,Yes,2,Yes,2,Yes,8,0.9,139,five,3,2625,15,11,12,Yes,Yes,No,high
1117,Yes,0.5,Yes,2,No,21,0.1,177,two,19,1999,15,9,2,Yes,No,Yes,meduim
990,Yes,2.7,Yes,3,No,15,0.9,153,two,7,2698,11,8,6,Yes,No,No,high
1564,No,1.4,No,5,Yes,26,0.1,129,six,16,3742,13,3,13,Yes,Yes,No,very_high
1065,No,2.8,Yes,0,Yes,21,0.1,158,five,3,1193,16,13,20,Yes,No,Yes,meduim
1982,No,1.1,No,12,No,24,0.1,129,seven,16,3511,16,14,15,Yes,Yes,Yes,very_high
1607,No,1.1,Yes,6,Yes,20,1,192,two,8,885,11,1,14,Yes,Yes,No,low
1066,No,3,Yes,6,Yes,5,0.5,167,five,7,1044,8,7,11,Yes,No,No,low
681,No,0.5,Yes,12,Yes,17,0.9,194,five,19,2548,6,1,5,Yes,No,Yes,high
1163,Yes,2.1,Yes,0,Yes,19,0.9,132,two,1,2940,13,0,15,Yes,No,Yes,high
1285,No,0.8,Yes,4,Yes,11,0.8,199,five,7,3966,17,15,2,Yes,Yes,Yes,very_high
753,Yes,0.5,No,11,Yes,48,0.1,121,eight,20,3484,11,10,16,Yes,No,No,very_high
1779,Yes,2.6,Yes,2,No,5,0.8,90,one,3,1246,12,2,20,No,Yes,No,meduim
987,Yes,1.9,No,4,Yes,52,0.5,83,three,8,2757,17,12,15,Yes,Yes,No,high
511,No,0.9,Yes,15,Yes,24,0.6,136,three,18,2378,18,3,4,Yes,No,No,meduim
1044,No,1.8,No,4,Yes,12,0.7,104,six,5,1794,18,7,19,Yes,Yes,Yes,meduim
1855,No,0.5,No,5,No,32,0.6,187,eight,18,3933,7,0,7,Yes,No,Yes,very_high
946,Yes,1.4,No,9,No,26,0.1,186,six,10,1637,7,3,6,Yes,No,Yes,low
657,Yes,1.9,Yes,2,No,21,0.1,110,eight,8,783,6,1,11,Yes,Yes,No,low
1673,Yes,1.6,No,2,No,42,0.5,182,five,6,3094,12,4,20,No,No,No,high
731,Yes,0.5,Yes,0,Yes,28,0.5,130,eight,0,1774,12,8,10,Yes,No,No,meduim
926,Yes,0.8,No,6,Yes,59,0.8,161,seven,14,256,18,7,2,Yes,No,Yes,low
1261,No,0.5,No,3,Yes,52,0.3,86,two,9,1365,9,3,16,Yes,No,Yes,meduim
618,No,1.1,No,11,Yes,45,0.2,188,three,20,2339,19,2,10,Yes,Yes,No,high
936,Yes,2.3,No,5,Yes,57,0.2,129,two,6,2049,12,8,5,Yes,Yes,No,meduim
1485,Yes,0.9,Yes,0,Yes,28,0.8,158,five,1,3241,14,11,11,Yes,Yes,No,very_high
1339,Yes,0.5,Yes,10,Yes,21,0.5,80,four,11,867,8,3,3,Yes,Yes,No,low
508,Yes,1.3,No,1,No,50,0.7,82,five,9,2175,14,4,14,No,No,Yes,meduim
1938,Yes,0.5,Yes,5,No,44,0.5,121,two,9,3497,18,10,18,No,Yes,No,very_high
995,No,1.3,Yes,1,No,10,0.1,104,four,3,609,11,3,5,Yes,No,Yes,low
1086,Yes,1.7,Yes,0,Yes,43,0.2,111,six,1,3285,11,5,17,Yes,Yes,No,high
1322,No,2.3,Yes,1,Yes,35,0.1,157,one,3,3684,15,8,6,Yes,No,No,very_high
1864,No,1.9,Yes,2,No,57,0.1,181,six,6,3586,19,9,8,No,No,Yes,very_high
1944,Yes,0.5,No,1,Yes,26,0.5,92,four,9,2322,19,8,7,Yes,No,Yes,high
581,No,0.6,No,5,Yes,56,0.2,180,two,10,354,10,4,13,Yes,Yes,Yes,low
1020,Yes,0.7,Yes,3,Yes,27,0.7,128,four,4,3204,18,1,9,Yes,No,Yes,very_high
1936,No,1.3,No,2,No,44,0.1,139,three,3,1400,17,7,3,No,No,Yes,meduim
1329,Yes,1.7,No,5,Yes,23,0.6,198,eight,6,2308,11,10,9,Yes,Yes,No,meduim
808,Yes,0.5,Yes,3,No,46,0.5,105,eight,15,1082,15,5,10,Yes,No,Yes,low
994,No,1.2,Yes,4,No,40,0.9,164,two,17,3104,17,7,11,No,No,No,high
1811,Yes,2,No,3,Yes,22,0.2,82,two,8,2847,9,2,4,Yes,No,Yes,high
765,Yes,2.5,No,3,No,44,0.3,88,eight,11,2256,6,1,19,No,Yes,Yes,high
993,Yes,2.3,Yes,0,No,16,0.4,106,seven,13,1113,14,1,6,No,No,Yes,low
1136,Yes,1.6,No,15,No,32,0.5,150,six,19,3210,10,3,8,Yes,Yes,Yes,very_high
719,Yes,0.5,Yes,0,Yes,23,0.4,113,six,9,3990,14,9,12,Yes,Yes,Yes,very_high
733,Yes,0.6,Yes,0,No,63,0.3,105,seven,10,984,17,4,9,Yes,No,Yes,low
1946,No,2.7,Yes,8,No,8,0.3,123,eight,19,3117,6,0,2,Yes,No,No,very_high
1230,Yes,1.6,No,0,Yes,48,0.7,111,seven,2,1622,18,17,16,Yes,Yes,Yes,high
1577,No,1,Yes,0,Yes,64,0.1,105,three,7,2967,7,3,7,Yes,Yes,Yes,very_high
1514,Yes,1.4,No,3,Yes,12,0.6,138,three,4,1037,15,3,15,Yes,No,Yes,low
579,Yes,2.5,No,3,No,7,1,89,eight,10,2908,12,4,11,No,No,Yes,high
574,Yes,3,No,1,Yes,30,0.9,126,two,3,1167,5,3,19,Yes,No,No,low
1072,Yes,2.2,Yes,6,No,19,0.4,114,eight,16,2715,15,9,16,No,Yes,No,high
843,No,1.3,Yes,1,No,16,0.9,119,seven,4,1734,17,8,14,No,No,Yes,meduim
1492,Yes,1.5,No,5,No,11,0.9,85,three,7,2259,14,12,19,No,Yes,Yes,very_high
1807,Yes,2.9,No,0,No,16,0.2,125,three,0,2921,8,5,17,No,Yes,No,very_high
909,Yes,0.7,Yes,7,No,47,0.1,146,three,9,1244,14,10,16,No,Yes,No,low
1876,No,1.3,Yes,9,Yes,64,1,98,three,19,3132,17,0,2,Yes,Yes,Yes,very_high
1436,Yes,2.4,Yes,3,Yes,23,0.3,106,five,4,2488,8,4,8,Yes,No,No,high
1251,No,0.5,Yes,10,Yes,29,0.7,133,six,16,1052,11,9,11,Yes,No,No,low
636,No,0.5,No,8,Yes,28,0.9,152,two,15,2927,15,6,3,Yes,No,No,high
1354,Yes,0.7,Yes,3,Yes,26,0.5,136,four,6,2090,5,1,13,Yes,Yes,No,meduim
930,Yes,0.5,Yes,3,Yes,34,0.5,190,four,16,2131,7,2,6,Yes,No,Yes,high
1830,Yes,1,No,7,Yes,47,0.3,117,one,11,3362,13,10,11,Yes,No,No,very_high
1424,No,0.5,Yes,16,Yes,23,0.6,80,four,18,1053,14,11,16,Yes,Yes,Yes,meduim
583,Yes,0.9,Yes,1,No,51,0.9,88,eight,2,1799,16,9,7,No,Yes,No,meduim
648,Yes,0.5,Yes,9,Yes,54,0.4,109,five,20,3124,5,0,13,Yes,No,No,very_high
1203,Yes,0.5,Yes,0,Yes,11,0.9,109,two,12,1672,17,13,19,Yes,Yes,No,low
1777,No,2.2,Yes,0,No,15,0.2,100,four,7,1552,10,8,10,Yes,Yes,No,meduim
1299,Yes,2.8,Yes,0,No,64,0.5,83,six,6,1938,19,8,5,Yes,No,Yes,meduim
1494,No,1.9,No,2,Yes,47,0.4,129,two,9,3202,13,1,14,Yes,No,No,very_high
527,No,0.7,Yes,4,No,53,0.9,128,one,11,1302,13,7,13,No,No,No,low
793,Yes,2.8,Yes,1,Yes,64,0.4,179,four,2,2296,12,0,5,Yes,Yes,No,meduim
873,Yes,0.5,Yes,6,No,8,0.6,152,seven,9,575,15,8,7,Yes,No,Yes,low
722,No,1.1,No,12,No,12,1,93,six,20,2359,13,6,3,No,No,No,meduim
1250,Yes,1.5,No,14,Yes,20,0.4,167,five,18,3314,6,5,6,Yes,Yes,Yes,high
1358,No,1.7,No,0,No,60,0.6,147,three,1,440,14,10,13,Yes,No,No,low
1035,Yes,1.9,Yes,8,No,11,1,173,six,10,2002,17,8,5,Yes,Yes,No,meduim
1289,No,0.8,Yes,3,Yes,16,0.9,161,six,17,3167,14,8,20,Yes,Yes,No,very_high
1445,No,2.2,Yes,2,No,37,0.4,82,two,6,3480,17,16,17,Yes,Yes,Yes,very_high
1702,Yes,2.3,Yes,12,Yes,47,0.6,107,two,19,595,10,0,19,Yes,No,Yes,meduim
534,No,0.5,Yes,4,No,2,0.2,85,five,16,2466,5,3,18,No,Yes,Yes,high
628,Yes,1.8,No,5,No,60,0.2,87,six,6,1337,12,7,14,No,Yes,No,meduim
713,No,1.4,Yes,4,No,53,0.8,98,one,17,1462,19,18,13,Yes,No,Yes,low
1207,No,0.5,No,0,No,58,0.3,112,eight,0,503,7,3,5,Yes,Yes,No,low
683,Yes,2.1,No,7,No,30,0.1,197,seven,8,2066,9,0,15,No,No,No,meduim
594,Yes,2.6,No,1,No,27,0.1,196,five,2,708,17,5,17,No,Yes,Yes,low
537,Yes,2,No,1,Yes,55,0.3,103,seven,2,2029,10,5,12,Yes,Yes,Yes,meduim
1565,Yes,0.5,No,0,No,38,0.1,121,five,1,308,19,17,7,Yes,Yes,Yes,low
1052,No,0.9,No,1,No,6,0.8,195,four,16,552,6,1,11,No,No,Yes,low
713,No,1.6,No,4,Yes,63,0.7,89,two,8,2082,15,10,12,Yes,No,No,meduim
1766,Yes,0.5,Yes,1,No,16,0.6,141,five,7,3314,9,7,17,No,No,Yes,very_high
584,Yes,1.7,Yes,1,Yes,19,0.4,199,four,4,3996,12,9,17,Yes,Yes,Yes,very_high
1541,Yes,1.5,Yes,6,Yes,5,0.5,109,four,10,1795,7,3,4,Yes,Yes,Yes,meduim
837,No,2.4,Yes,1,No,51,0.2,104,five,15,594,16,6,20,Yes,No,Yes,low
935,Yes,0.5,Yes,3,Yes,58,0.1,155,five,12,2473,10,4,9,Yes,No,Yes,high
665,Yes,0.7,No,0,Yes,31,0.1,185,five,2,690,5,2,15,Yes,No,No,low
680,Yes,2.4,No,13,Yes,34,0.4,157,two,17,3845,15,1,4,Yes,Yes,Yes,very_high
877,No,1.5,Yes,0,Yes,17,0.1,195,seven,0,2004,11,8,9,Yes,Yes,Yes,meduim
1493,No,1.5,Yes,13,No,53,0.5,102,five,16,2083,19,15,20,No,Yes,Yes,high
1762,No,0.6,No,3,Yes,26,0.1,83,six,14,2661,9,7,4,Yes,Yes,No,high
842,Yes,1.8,Yes,4,No,57,1,124,three,10,1903,8,4,14,No,Yes,No,meduim
925,Yes,2.1,No,9,No,56,0.2,196,one,14,2466,8,0,5,Yes,No,No,high
1692,No,2.1,No,4,Yes,2,0.9,106,one,17,3779,9,3,7,Yes,Yes,Yes,very_high
1576,Yes,2.2,No,8,No,5,0.7,139,three,17,3904,5,1,7,Yes,Yes,Yes,very_high
1065,No,1.7,Yes,4,Yes,48,0.3,162,six,8,265,8,0,12,Yes,No,No,low
958,Yes,1.6,No,9,Yes,60,0.4,200,one,12,1417,10,4,19,Yes,No,Yes,low
623,Yes,0.8,No,6,Yes,26,0.3,197,seven,12,1769,10,1,16,Yes,No,No,meduim
897,No,1.4,Yes,1,No,17,0.4,171,one,2,2948,12,3,5,No,No,Yes,high
1110,No,1.5,No,4,Yes,41,0.1,152,three,16,2572,16,5,16,Yes,No,Yes,high
616,Yes,2.2,No,3,Yes,21,0.8,150,seven,4,3267,17,9,19,Yes,No,No,high
1680,Yes,1.2,Yes,6,Yes,37,0.7,168,four,7,1459,15,3,2,Yes,Yes,No,meduim
1715,No,1.3,No,0,Yes,12,0.3,94,eight,6,1633,15,10,5,Yes,Yes,Yes,high
983,No,0.6,Yes,0,Yes,45,0.1,130,four,11,2052,5,3,6,Yes,No,Yes,meduim
720,Yes,0.9,Yes,12,Yes,14,0.8,165,four,14,1086,14,7,3,Yes,Yes,No,low
1660,No,0.6,No,2,Yes,24,0.8,169,two,3,2402,12,10,14,Yes,Yes,Yes,high
1564,No,1.5,Yes,1,No,42,0.7,108,two,2,3376,7,0,7,No,Yes,No,very_high
592,No,0.8,Yes,1,No,52,0.9,103,seven,10,1507,5,0,4,No,No,Yes,low
969,No,1.8,Yes,2,Yes,44,0.6,158,three,7,641,9,1,8,Yes,No,Yes,low
1356,Yes,0.5,Yes,0,No,35,0.8,131,one,19,3451,5,2,17,Yes,Yes,Yes,very_high
504,Yes,1,No,8,No,14,0.5,189,seven,9,1607,15,0,10,Yes,Yes,Yes,low
1546,Yes,0.5,Yes,3,Yes,6,0.2,101,one,4,3521,15,11,9,Yes,No,No,very_high
689,No,2.9,Yes,3,Yes,7,0.8,147,two,6,1241,9,0,16,Yes,No,No,low
1685,No,0.6,No,14,No,16,0.6,137,seven,15,881,6,3,17,No,Yes,Yes,low
1792,Yes,1,No,3,Yes,62,0.3,170,seven,8,2563,18,14,15,Yes,No,Yes,very_high
1786,No,1.2,No,11,No,61,0.1,123,three,14,3033,14,11,17,No,Yes,No,very_high
1944,No,0.6,Yes,9,Yes,59,0.2,132,seven,10,769,19,13,3,Yes,No,Yes,low
1077,Yes,2.5,No,13,Yes,49,0.6,131,four,14,3454,17,11,2,Yes,No,Yes,very_high
648,Yes,1.8,No,1,Yes,60,0.1,195,four,4,819,10,3,4,Yes,No,No,low
1702,Yes,0.5,Yes,8,No,2,0.6,185,six,19,435,12,9,3,No,Yes,Yes,low
1571,No,2.9,No,1,No,30,0.9,150,seven,3,586,10,9,4,No,Yes,Yes,low
856,Yes,1.1,Yes,14,Yes,19,0.7,125,six,19,650,17,0,10,Yes,No,Yes,low
1786,No,2.6,No,6,No,14,1,115,four,15,3038,18,0,14,Yes,No,No,very_high
914,Yes,0.7,No,1,Yes,60,0.9,198,five,4,3736,14,8,5,Yes,No,No,very_high
1615,Yes,2.8,No,3,No,9,0.9,117,one,13,2948,8,3,3,Yes,Yes,No,high
649,Yes,1.4,No,4,Yes,19,0.8,190,seven,12,739,18,1,2,Yes,Yes,No,low
1646,No,2.5,No,3,Yes,25,0.6,200,two,5,686,8,6,11,Yes,Yes,No,low
1189,Yes,1.9,No,5,No,7,0.5,164,two,20,841,13,10,11,No,Yes,No,low
1043,No,2.7,No,3,No,29,0.2,83,eight,17,1183,5,3,8,Yes,No,No,low
1920,No,0.6,Yes,3,Yes,19,0.5,131,three,8,3943,13,0,4,Yes,Yes,No,very_high
1220,Yes,2.8,No,1,No,54,0.7,109,seven,20,1037,6,4,15,Yes,No,No,low
1748,Yes,0.5,Yes,11,Yes,53,0.5,114,four,20,2633,16,0,9,Yes,No,No,high
907,Yes,2.6,Yes,7,No,44,0.2,160,three,12,3911,13,6,8,No,No,No,very_high
1193,Yes,2.3,No,7,No,20,1,158,seven,13,1958,7,5,2,Yes,No,No,high
1766,Yes,0.5,Yes,1,Yes,22,0.8,122,eight,4,3297,7,5,16,Yes,No,No,very_high
1278,Yes,1,No,7,Yes,24,0.8,170,three,16,3141,6,2,11,Yes,Yes,Yes,very_high
1234,No,1.7,Yes,8,No,17,0.9,174,six,15,3351,12,9,19,No,No,Yes,high
1961,Yes,1.5,No,10,No,55,0.5,100,seven,20,2355,14,7,6,Yes,Yes,Yes,very_high
1745,No,2.9,No,0,Yes,3,0.9,105,three,0,1308,5,0,2,Yes,Yes,No,meduim
1442,No,0.6,Yes,1,No,27,0.4,127,five,8,991,14,8,7,Yes,No,No,low
1083,Yes,2.9,Yes,1,Yes,39,1,173,eight,2,3248,8,6,6,Yes,No,Yes,high
868,Yes,0.9,No,5,No,5,0.4,137,four,7,1519,13,0,2,No,No,Yes,low
864,No,1.6,Yes,0,Yes,53,0.3,88,six,1,493,18,9,10,Yes,Yes,No,low
1142,Yes,1.2,No,0,No,2,0.6,114,six,0,1747,7,0,14,No,Yes,No,meduim
608,Yes,0.5,Yes,0,No,64,0.9,94,four,0,2517,16,8,7,Yes,Yes,Yes,meduim
983,No,1.8,No,0,Yes,53,0.9,187,one,4,1389,17,8,8,Yes,Yes,Yes,meduim
1720,No,1.6,No,18,Yes,2,0.8,188,five,20,2522,10,5,2,Yes,No,Yes,high
1802,Yes,1.2,Yes,8,No,27,0.5,116,five,16,1885,10,9,7,Yes,Yes,No,high
591,No,2.1,Yes,18,Yes,16,0.5,196,seven,20,704,14,5,4,Yes,Yes,Yes,low
1205,Yes,2.7,No,5,No,10,0.1,163,six,10,953,18,11,20,No,Yes,Yes,low
1369,Yes,1.7,Yes,3,No,28,0.6,108,one,18,3206,16,15,4,No,No,No,very_high
713,No,0.9,Yes,0,No,42,0.1,94,one,14,928,12,10,9,No,No,Yes,low
1082,No,2.3,Yes,11,No,2,1,101,four,20,2177,12,2,17,No,Yes,No,meduim
1719,Yes,2.1,Yes,0,No,52,0.1,187,three,1,2610,10,1,11,Yes,Yes,Yes,high
1544,No,2.4,No,18,Yes,12,0.1,186,seven,20,489,9,4,2,Yes,No,Yes,low
1090,Yes,2.3,No,1,Yes,8,0.6,128,eight,8,3839,17,3,11,Yes,No,Yes,very_high
1991,No,2.8,No,3,Yes,15,0.1,181,one,13,1861,8,5,17,Yes,Yes,Yes,meduim
1367,No,2.9,No,4,No,56,0.8,176,two,6,299,6,2,10,No,Yes,No,low
1179,Yes,0.5,No,7,Yes,32,0.3,182,two,12,340,16,5,16,Yes,No,No,low
721,Yes,2.7,Yes,1,Yes,15,0.2,102,five,18,3606,10,0,5,Yes,Yes,Yes,very_high
1549,Yes,1.8,Yes,0,No,62,0.7,91,four,4,799,7,3,9,Yes,No,Yes,low
1349,Yes,2.1,Yes,3,No,46,0.9,134,six,12,2367,11,7,10,Yes,No,Yes,meduim
1799,No,1,No,1,Yes,30,0.6,123,three,9,445,10,8,10,Yes,Yes,No,low
1075,No,0.5,Yes,2,No,11,0.2,122,one,16,3927,8,3,7,Yes,No,No,very_high
684,Yes,0.9,Yes,3,Yes,63,1,157,five,9,3756,17,5,12,Yes,Yes,Yes,very_high
