Company Name,Job Title,Salaries Reported,Location,,Salary/yr,,,,
Sankalp Group,Data Analyst,1,Paris,,"618,995",48.44308696,,,
Enrich IBS,Data Analyst,1,Paris,,"314,473",24.61093043,,,
DuPont,Data Analyst,1,Paris,,"901,815",70.57682609,,,
Intelenet,Data Analyst,1,Paris,,"196,834",15.4044,,,
eHaat,Data Analyst,1,Paris,,"338,792",26.51415652,,,
Vidal Healthcare,Data Analyst,1,Paris,,"20,098",1.572886957,,,
Astegic,Data Analyst,1,Paris,,"1,134,824",88.81231304,,,
Unify,Data Analyst,1,Paris,,"36,956",2.892208696,,,
HSBC,Data Analyst,1,Paris,,"1,468,099",114.8947043,,,
James Hardie,Data Analyst,1,Paris,,"290,315",22.72030435,,,
Soul Of Anime Toystore,Data Analyst,1,Paris,,"537,441",42.0606,,,
Amazon Flex,Data Analyst,1,Paris,,"464,246",36.33229565,,,
Thomson Reuters,Data Analyst,1,Paris,,"24,004",1.878573913,,,
HighRadius,Data Analyst,1,Paris,,"14,126",1.105513043,,,
TEKsystems,Data Analyst,1,Paris,,"522,547",40.89498261,,,
Nassau Re,Data Analyst,1,Paris,,"314,473",24.61093043,,,
OYO,Data Analyst,1,Paris,,"10,000",0.782608696,,,
Petpal,Data Analyst,1,Paris,,"12,263",0.959713043,,,
American Airlines,Data Analyst,1,Paris,,"25,183",1.970843478,,,
exceedsoft,Data Analyst,1,Paris,,"16,940",1.32573913,,,
Nexii IT Labs,Data Analyst,1,Paris,,"419,651",32.84225217,,,
AnyTimeLoan.in,Data Analyst,1,Paris,,"29,560",2.313391304,,,
Bourntec Solutions,Data Analyst,1,Paris,,"416,478",32.59393043,,,
Fresher,Data Analyst,1,Paris,,"252,244",19.74083478,,,
Jobminar,Data Analyst,1,Paris,,"302,200",23.65043478,,,
Ardem,Data Analyst,1,Paris,,"18,326",1.434208696,,,
Virtusa,Data Analyst,1,Paris,,"221,675",17.34847826,,,
Ushta Te Consultancy Services LLP,Data Analyst,1,Paris,,"310,791",24.32277391,,,
Tata Consultancy Services,Data Analyst,1,Paris,,"45,404",3.553356522,,,
Berkadia,Data Analyst,1,Paris,,"207,194",16.21518261,,,
Samsara,Data Analyst,1,Paris,,"451,723",35.35223478,,,
Polaris FT,Data Analyst,1,Paris,,"644,153",50.41197391,,,
Aria Tech IT Solutions,Data Analyst,1,Paris,,"50,244",3.93213913,,,
Capgemini Invent,Data Analyst,1,Paris,,"565,059",44.2220087,,,
Menukuri chakradhar reddy,Data Analyst,1,Paris,,"381,856",29.88438261,,,
Idfy,Data Analyst,1,Paris,,"602,930",47.18582609,,,
ABCDEF,Data Analyst,1,Paris,,"490,531",38.38938261,,,
WNS,Data Analyst,1,Paris,,"42,760",3.346434783,,,
Invergence Analytics,Data Analyst,1,Paris,,"677,584",53.02831304,,,
Datasite,Data Analyst,1,Paris,,"725,180",56.75321739,,,
PowerBI Consulting,Data Analyst,1,Paris,,"25,000",1.956521739,,,
Cognizant Technology Solutions,Data Analyst,1,Paris,,"616,428",48.2421913,,,
Saksham Innovations,Data Analyst,1,Paris,,"13,000",1.017391304,,,
Indigen Technologies,Data Analyst,1,Paris,,"500,000",39.13043478,,,
TeacherActive,Data Analyst,1,Paris,,"31,447",2.461069565,,,
Fountane,Data Analyst,1,Paris,,"12,263",0.959713043,,,
GlobalLogic,Data Analyst,86,Warsaw,,"230,043",18.00336522,,,
Tata Consultancy Services,Data Analyst,49,Warsaw,,"591,185",46.26665217,,,
Accenture,Data Analyst,28,Warsaw,,"602,557",47.15663478,,,
HCL Technologies,Data Analyst,26,Warsaw,,"414,214",32.41674783,,,
EXL Service,Data Analyst,24,Warsaw,,"635,113",49.70449565,,,
Innovaccer,Data Analyst,23,Warsaw,,"790,515",61.8663913,,,
The Smart Cube,Data Analyst,20,Warsaw,,"711,651",55.69442609,,,
Axtria,Data Analyst,20,Warsaw,,"670,089",52.44174783,,,
EY,Data Analyst,17,Warsaw,,"500,434",39.1644,,,
Optum,Data Analyst,17,Warsaw,,"960,000",75.13043478,,,
Absolutdata,Data Analyst,17,Warsaw,,"594,768",46.54706087,,,
American Express,Data Analyst,15,Warsaw,,"1,134,824",88.81231304,,,
OYO,Data Analyst,15,Warsaw,,"601,029",47.03705217,,,
IBM,Data Analyst,15,Warsaw,,"521,474",40.8110087,,,
Ericsson-Worldwide,Data Analyst,15,Warsaw,,"449,332",35.16511304,,,
Cognizant Technology Solutions,Data Analyst,14,Warsaw,,"456,591",35.7332087,,,
Genpact,Data Analyst,14,Warsaw,,"525,749",41.14557391,,,
Wipro,Data Analyst,14,Warsaw,,"593,140",46.41965217,,,
Bharti Airtel,Data Analyst,13,Warsaw,,"484,519",37.91887826,,,
Amazon,Data Analyst,12,Warsaw,,"566,735",44.35317391,,,
Capgemini,Data Analyst,12,Warsaw,,"401,435",31.41665217,,,
Paytm,Data Analyst,12,Warsaw,,"602,693",47.16727826,,,
Tech Mahindra,Data Analyst,11,Warsaw,,"340,679",26.66183478,,,
Fresher,Data Analyst,11,Warsaw,,"402,934",31.53396522,,,
ZS Associates,Data Analyst,11,Warsaw,,"712,674",55.77448696,,,
NTT DATA,Data Analyst,11,Warsaw,,"502,442",39.32154783,,,
LiquidHub,Data Analyst,10,Warsaw,,"351,668",27.52184348,,,
UnitedHealth Group,Data Analyst,9,Warsaw,,"928,492",72.6645913,,,
Aon,Data Analyst,9,Warsaw,,"397,330",31.0953913,,,
Snapdeal,Data Analyst,9,Warsaw,,"1,019,603",79.79501739,,,
Google,Data Analyst,9,Warsaw,,"386,958",30.28366957,,,
AXA XL,Data Analyst,8,Warsaw,,"731,213",57.22536522,,,
WNS,Data Analyst,8,Warsaw,,"726,809",56.88070435,,,
American Express,Data Analyst,8,Warsaw,,"89,248",6.984626087,,,
KPMG,Data Analyst,8,Warsaw,,"509,210",39.85121739,,,
Mercer,Data Analyst,8,Warsaw,,"400,410",31.33643478,,,
Publicis Sapient,Data Analyst,7,Warsaw,,"680,894",53.28735652,,,
Denave,Data Analyst,7,Warsaw,,"417,179",32.6487913,,,
Deloitte,Data Analyst,7,Warsaw,,"429,953",33.64849565,,,
McKinsey & Company,Data Analyst,7,Warsaw,,"1,401,954",109.7181391,,,
BT,Data Analyst,7,Warsaw,,"524,564",41.05283478,,,
Decision Point,Data Analyst,7,Warsaw,,"616,428",48.2421913,,,
Saarthee,Data Analyst,7,Warsaw,,"621,583",48.64562609,,,
Collegedunia,Data Analyst,7,Warsaw,,"261,907",20.49706957,,,
IHS Markit,Data Analyst,7,Warsaw,,"621,583",48.64562609,,,
ABC,Data Analyst,6,Warsaw,,"538,846",42.17055652,,,
MedTourEasy,Data Analyst,6,Warsaw,,"311,449",24.37426957,,,
b3Intelligence,Data Analyst,6,Warsaw,,"32,910",2.575565217,,,
Fresher,Data Analyst,6,Warsaw,,"25,200",1.972173913,,,
Fiserv,Data Analyst,6,Warsaw,,"1,324,095",103.6248261,,,
DXC Technology,Data Analyst,6,Warsaw,,"545,756",42.71133913,,,
Competent Software,Data Analyst,6,Warsaw,,"15,449",1.209052174,,,
Freelancer,Data Analyst,6,Warsaw,,"43,356",3.393078261,,,
Optum Global Solutions,Data Analyst,6,Warsaw,,"101,501",7.943556522,,,
TransOrg Analytics,Data Analyst,6,Warsaw,,"664,286",51.9876,,,
Toluna,Data Analyst,6,Warsaw,,"544,387",42.6042,,,
Concentrix,Data Analyst,6,Warsaw,,"36,577",2.862547826,,,
TO THE NEW,Data Analyst,5,Warsaw,,"309,194",24.1977913,,,
R1 RCM,Data Analyst,5,Warsaw,,"537,613",42.07406087,,,
EasyRewardz,Data Analyst,5,Warsaw,,"484,238",37.89688696,,,
Better.com,Data Analyst,5,Warsaw,,"1,177,000",92.11304348,,,
Times Internet,Data Analyst,5,Warsaw,,"602,930",47.18582609,,,
McKinsey Knowledge Center,Data Analyst,5,Warsaw,,"1,541,071",120.6055565,,,
Palin Analytics,Data Analyst,5,Warsaw,,"498,630",39.02321739,,,
Nokia,Data Analyst,5,Warsaw,,"363,231",28.42677391,,,
Encore Capital Group,Data Analyst,5,Warsaw,,"677,584",53.02831304,,,
Nagarro,Data Analyst,5,Warsaw,,"1,119,076",87.57986087,,,
Annik Technology Services,Data Analyst,5,Warsaw,,"23,358",1.828017391,,,
QL2,Data Analyst,5,Warsaw,,"20,509",1.605052174,,,
Infosys,Data Analyst,5,Warsaw,,"1,130,085",88.44143478,,,
Dell Technologies,Data Analyst,5,Warsaw,,"602,930",47.18582609,,,
DecisionTree Analytics & Services,Data Analyst,5,Warsaw,,"594,543",46.52945217,,,
Polestar Solutions & Services India,Data Analyst,4,Warsaw,,"604,847",47.33585217,,,
Gartner,Data Analyst,4,Warsaw,,"865,056",67.70003478,,,
Home Credit India,Data Analyst,4,Warsaw,,"30,254",2.367704348,,,
Citi,Data Analyst,4,Warsaw,,"600,558",47.0001913,,,
Value Edge Research Services,Data Analyst,4,Warsaw,,"66,840",5.230956522,,,
Ameriprise,Data Analyst,4,Warsaw,,"778,493",60.92553913,,,
Teleperformance,Data Analyst,4,Warsaw,,"654,510",51.22252174,,,
Fractal,Data Analyst,4,Warsaw,,"878,070",68.71852174,,,
GALYTIX,Data Analyst,4,Warsaw,,"51,929",4.064008696,,,
Team Computers,Data Analyst,4,Warsaw,,"293,232",22.9485913,,,
Chatous,Data Analyst,4,Warsaw,,"27,726",2.16986087,,,
CSC E-Governance Services,Data Analyst,4,Warsaw,,"310,144",24.27213913,,,
Adglobal360,Data Analyst,4,Warsaw,,"602,345",47.14004348,,,
BlackRock,Data Analyst,4,Warsaw,,"690,924",54.07231304,,,
WheelsEye Technology,Data Analyst,4,Warsaw,,"625,157",48.92533043,,,
Hive (CA),Data Analyst,4,Warsaw,,"390,283",30.54388696,,,
Apsidata solutions,Data Analyst,4,Warsaw,,"21,984",1.720486957,,,
BOLD,Data Analyst,4,Warsaw,,"1,151,955",90.153,,,
Britis Telecom,Data Analyst,4,Warsaw,,"464,246",36.33229565,,,
Urban Company,Data Analyst,4,Warsaw,,"10,037",0.785504348,,,
NCR,Data Analyst,4,Warsaw,,"409,648",32.0594087,,,
PolicyBazaar,Data Analyst,4,Warsaw,,"551,047",43.12541739,,,
Google,Data Analyst,4,Warsaw,,"418,078",32.71914783,,,
NS Matrix Services,Data Analyst,4,Warsaw,,"343,758",26.9028,,,
NITS,Data Analyst,4,Warsaw,,"532,302",41.65841739,,,
Namekart,Data Analyst,4,Warsaw,,"15,000",1.173913043,,,
RCM Aeroservices,Data Analyst,4,Warsaw,,"20,887",1.634634783,,,
Actiknow,Data Analyst,4,Warsaw,,"363,669",28.46105217,,,
XYZ,Data Analyst,3,Warsaw,,"577,190",45.1713913,,,
GALYTIX,Data Analyst,3,Warsaw,,"30,821",2.412078261,,,
Unified Healthcare Group,Data Analyst,3,Warsaw,,"508,188",39.77123478,,,
iEnergizer,Data Analyst,3,Warsaw,,"332,016",25.98386087,,,
WSP,Data Analyst,3,Warsaw,,"786,181",61.5272087,,,
Delhivery,Data Analyst,3,Warsaw,,"13,000",1.017391304,,,
MapmyIndia,Data Analyst,3,Warsaw,,"326,397",25.54411304,,,
Limeroad,Data Analyst,3,Warsaw,,"602,739",47.17087826,,,
IQVIA,Data Analyst,3,Warsaw,,"582,124",45.55753043,,,
TCS,Data Analyst,3,Warsaw,,"16,789",1.313921739,,,
Wizikey,Data Analyst,3,Warsaw,,"407,238",31.8708,,,
Cvent,Data Analyst,3,Warsaw,,"760,403",59.5098,,,
Keysight Technologies,Data Analyst,3,Warsaw,,"705,134",55.1844,,,
ITC Infotech,Data Analyst,3,Warsaw,,"80,616",6.309078261,,,
Nurtr,Data Analyst,3,Warsaw,,"338,792",26.51415652,,,
Glorious Insights,Data Analyst,3,Warsaw,,"61,899",4.844269565,,,
CRMnext,Data Analyst,3,Warsaw,,"752,418",58.88488696,,,
McKinsey Knowledge Center,Data Analyst,3,Warsaw,,"30,658",2.399321739,,,
Masthead Technologies,Data Analyst,3,Warsaw,,"10,749",0.841226087,,,
Yatra Online Pvt Ltd,Data Analyst,3,Warsaw,,"47,054",3.682486957,,,
Bain & Company,Data Analyst,3,Warsaw,,"991,280",77.57843478,,,
NatWest Group,Data Analyst,3,Warsaw,,"369,128",28.88827826,,,
Stigasoft,Data Analyst,3,Warsaw,,"257,972",20.18911304,,,
Stanza Living,Data Analyst,3,Warsaw,,"900,000",70.43478261,,,
Elucidata (MA),Data Analyst,3,Warsaw,,"1,087,991",85.14712174,,,
HCL,Data Analyst,3,Warsaw,,"305,881",23.93851304,,,
Eko India Financial Services,Data Analyst,3,Warsaw,,"878,372",68.74215652,,,
Edulyt India,Data Analyst,3,Warsaw,,"28,507",2.230982609,,,
Moody's Analytics,Data Analyst,3,Warsaw,,"335,520",26.25808696,,,
Vidooly Media Tech,Data Analyst,3,Warsaw,,"432,100",33.81652174,,,
SupplyCopia,Data Analyst,3,Warsaw,,"275,453",21.5571913,,,
United Airlines,Data Analyst,3,Warsaw,,"880,573",68.9144087,,,
Elsevier,Data Analyst,3,Warsaw,,"380,000",29.73913043,,,
Gauge Data Solutions,Data Analyst,3,Warsaw,,"1,640,740",128.4057391,,,
Nones,Data Analyst,3,Warsaw,,"605,385",47.37795652,,,
Peacock Solar,Data Analyst,3,Warsaw,,"5,374",0.420573913,,,
Anonymous Content,Data Analyst,3,Warsaw,,"675,000",52.82608696,,,
Ford Motor Company,Data Analyst,3,Warsaw,,"1,200,000",93.91304348,,,
Professional,Data Analyst,3,Warsaw,,"25,685",2.010130435,,,
NextGen Invent,Data Analyst,3,Warsaw,,"40,552",3.173634783,,,
OYO,Data Analyst,3,Warsaw,,"33,879",2.6514,,,
Verificient Technologies,Data Analyst,3,Warsaw,,"12,515",0.979434783,,,
Samsung Electronics,Data Analyst,3,Warsaw,,"1,041,195",81.48482609,,,
Quess,Data Analyst,3,Warsaw,,"299,998",23.47810435,,,
Upwork,Data Analyst,3,Warsaw,,"28,233",2.20953913,,,
SunTec Web Services,Data Analyst,3,Warsaw,,"20,737",1.622895652,,,
Moody's Corporation,Data Analyst,3,Warsaw,,"544,512",42.61398261,,,
SIQES,Data Analyst,3,Warsaw,,"406,845",31.84004348,,,
Honeywell,Data Analyst,3,Warsaw,,"811,344",63.49648696,,,
First Student,Data Analyst,3,Warsaw,,"34,532",2.702504348,,,
Risk Management Solutions,Data Analyst,3,Warsaw,,"559,952",43.82233043,,,
First Student,Data Analyst,3,Warsaw,,178,0.013930435,,,
iTech Mission,Data Analyst,3,Warsaw,,"33,879",2.6514,,,
Microsoft,Data Analyst,2,Warsaw,,"744,945",58.30004348,,,
Adobe,Data Analyst,2,Warsaw,,"784,769",61.41670435,,,
McKinney and Company,Data Analyst,2,Warsaw,,"1,239,375",96.99456522,,,
Freelancer,Data Analyst,2,Warsaw,,"57,107",4.469243478,,,
Snapdeal,Data Analyst,2,Warsaw,,"25,417",1.989156522,,,
ATS Services (India),Data Analyst,2,Warsaw,,"34,370",2.689826087,,,
Optum Global Solutions India,Data Analyst,2,Warsaw,,"81,910",6.410347826,,,
Adda 247,Data Analyst,2,Warsaw,,"10,653",0.833713043,,,
Google,Data Analyst,2,Warsaw,,"619,354",48.47118261,,,
ShipRocket,Data Analyst,2,Warsaw,,"27,035",2.115782609,,,
Grail Insights,Data Analyst,2,Warsaw,,"705,817",55.23785217,,,
Wunderman Thompson,Data Analyst,2,Warsaw,,"551,148",43.13332174,,,
Mastercard,Data Analyst,2,Warsaw,,"1,471,807",115.1848957,,,
SupplyCopia,Data Analyst,2,Warsaw,,"16,123",1.2618,,,
Niscom Tele Infra,Data Analyst,2,Warsaw,,"282,369",22.09844348,,,
Annalect,Data Analyst,2,Warsaw,,"563,136",44.07151304,,,
GroupM,Data Analyst,2,Warsaw,,"22,274",1.743182609,,,
StepOut Solutions,Data Analyst,2,Warsaw,,"59,604",4.66466087,,,
Zomato,Data Analyst,2,Warsaw,,"69,495",5.43873913,,,
Tata Consultancy Services,Data Analyst,2,Warsaw,,"33,957",2.657504348,,,
Polaris FT,Data Analyst,2,Warsaw,,"314,698",24.62853913,,,
Research & Ranking,Data Analyst,2,Warsaw,,"18,335",1.434913043,,,
Microtek International (India),Data Analyst,2,Warsaw,,"20,811",1.628686957,,,
Unyscape Infocom,Data Analyst,2,Warsaw,,"30,846",2.414034783,,,
Cians Analytics,Data Analyst,2,Warsaw,,"591,053",46.25632174,,,
AON,Data Analyst,2,Warsaw,,"198,811",15.55912174,,,
United Airlines,Data Analyst,2,Warsaw,,"26,158",2.047147826,,,
Xceedance,Data Analyst,2,Warsaw,,"27,805",2.176043478,,,
CBRE,Data Analyst,2,Warsaw,,"601,343",47.06162609,,,
Promien Services,Data Analyst,2,Warsaw,,"33,111",2.591295652,,,
Kantar,Data Analyst,2,Warsaw,,"419,449",32.82644348,,,
FN MathLogic Consulting Services,Data Analyst,2,Warsaw,,"668,202",52.29406957,,,
Maruti Suzuki,Data Analyst,2,Warsaw,,"982,427",76.8855913,,,
Loginworks,Data Analyst,2,Warsaw,,"21,088",1.650365217,,,
Acuity Knowledge Partners,Data Analyst,2,Warsaw,,"508,899",39.82687826,,,
PwC,Data Analyst,2,Warsaw,,"701,723",54.91745217,,,
Score Me,Data Analyst,2,Warsaw,,"22,537",1.763765217,,,
FIA Technology Services,Data Analyst,2,Warsaw,,"646,107",50.56489565,,,
Zenatix,Data Analyst,2,Warsaw,,"649,352",50.81885217,,,
Blackcoffer,Data Analyst,2,Warsaw,,"3,084",0.241356522,,,
Info Edge,Data Analyst,2,Warsaw,,"608,075",47.58847826,,,
HH Global,Data Analyst,2,Warsaw,,"704,851",55.16225217,,,
NetProphets Cyberworks,Data Analyst,2,Warsaw,,"382,929",29.96835652,,,
Cognizant Consulting,Data Analyst,2,Warsaw,,"383,619",30.02235652,,,
Willis Towers Watson,Data Analyst,2,Warsaw,,"49,857",3.901852174,,,
LIN SCAN,Data Analyst,2,Warsaw,,"585,819",45.84670435,,,
Tata Consultancy Services,Data Analyst,36,Vienna,,"479,071",37.49251304,,,
eClerx,Data Analyst,26,Vienna,,"226,724",17.74361739,,,
Accenture,Data Analyst,23,Vienna,,"446,076",34.91029565,,,
Morningstar,Data Analyst,22,Vienna,,"364,638",28.53688696,,,
Cognizant Technology Solutions,Data Analyst,17,Vienna,,"574,259",44.9420087,,,
Capgemini,Data Analyst,15,Vienna,,"509,801",39.89746957,,,
Fresher,Data Analyst,11,Vienna,,"33,496",2.621426087,,,
HERE Technologies,Data Analyst,11,Vienna,,"237,907",18.6188087,,,
J.P. Morgan,Data Analyst,10,Vienna,,"744,516",58.26646957,,,
Ugam,Data Analyst,10,Vienna,,"301,786",23.61803478,,,
Cartesian Consulting,Data Analyst,10,Vienna,,"530,781",41.53938261,,,
Experian,Data Analyst,9,Vienna,,"716,327",56.06037391,,,
Cogencis Information Services,Data Analyst,9,Vienna,,"147,159",11.5167913,,,
Media.net,Data Analyst,9,Vienna,,"528,453",41.3571913,,,
Fractal,Data Analyst,8,Vienna,,"728,811",57.03738261,,,
MSCI,Data Analyst,8,Vienna,,"787,161",61.60390435,,,
Hansa Cequity,Data Analyst,8,Vienna,,"483,379",37.82966087,,,
vPhrase,Data Analyst,8,Vienna,,"465,742",36.44937391,,,
ABC,Data Analyst,7,Vienna,,"496,022",38.81911304,,,
Course5 Intelligence,Data Analyst,7,Vienna,,"322,465",25.2363913,,,
CRG Solutions,Data Analyst,7,Vienna,,"521,474",40.8110087,,,
Citi,Data Analyst,6,Vienna,,"1,322,737",103.5185478,,,
Kantar,Data Analyst,6,Vienna,,"412,152",32.25537391,,,
Magic9 Media Analytics,Data Analyst,6,Vienna,,"496,241",38.83625217,,,
Travelex,Data Analyst,6,Vienna,,"661,760",51.78991304,,,
Propellum Infotech,Data Analyst,6,Vienna,,"448,170",35.07417391,,,
Deloitte,Data Analyst,5,Vienna,,"744,033",58.22866957,,,
TCS,Data Analyst,5,Vienna,,"42,995",3.364826087,,,
KPMG,Data Analyst,5,Vienna,,"419,651",32.84225217,,,
Development Credit Bank Limited,Data Analyst,5,Vienna,,"524,564",41.05283478,,,
Google,Data Analyst,5,Vienna,,"254,901",19.94877391,,,
Nailbiter,Data Analyst,5,Vienna,,"320,543",25.08597391,,,
First Student,Data Analyst,5,Vienna,,"366,885",28.71273913,,,
Jio,Data Analyst,5,Vienna,,"682,909",53.44505217,,,
GEP,Data Analyst,4,Vienna,,"444,728",34.8048,,,
Decimal Point Analytics,Data Analyst,4,Vienna,,"16,537",1.2942,,,
Cogencis Information Services,Data Analyst,4,Vienna,,"139,396",10.90925217,,,
Atos-Syntel,Data Analyst,4,Vienna,,"317,183",24.82301739,,,
ICICI Bank,Data Analyst,4,Vienna,,"39,791",3.114078261,,,
General Mills,Data Analyst,4,Vienna,,"680,000",53.2173913,,,
Hudl,Data Analyst,4,Vienna,,"26,309",2.058965217,,,
Axis Bank,Data Analyst,4,Vienna,,"965,889",75.59131304,,,
First Student,Data Analyst,4,Vienna,,"25,618",2.004886957,,,
DONE by NONE,Data Analyst,4,Vienna,,"25,515",1.996826087,,,
AXIS MY INDIA,Data Analyst,3,Vienna,,"374,059",29.27418261,,,
Piramal Enterprises,Data Analyst,3,Vienna,,"1,416,324",110.8427478,,,
HDFC Bank,Data Analyst,3,Vienna,,"828,777",64.8608087,,,
Tata Communications,Data Analyst,3,Vienna,,"31,236",2.444556522,,,
Barclays,Data Analyst,3,Vienna,,"1,040,054",81.39553043,,,
Quantafic Business Solutions,Data Analyst,3,Vienna,,"516,690",40.4366087,,,
EY,Data Analyst,3,Vienna,,"454,039",35.53348696,,,
IDFC First Bank,Data Analyst,3,Vienna,,"1,356,593",106.1681478,,,
Prudential plc,Data Analyst,3,Vienna,,"1,226,327",95.97341739,,,
FieldGlobal Market Research,Data Analyst,3,Vienna,,"38,510",3.013826087,,,
Anonymous Content,Data Analyst,3,Vienna,,"520,597",40.74237391,,,
LTI,Data Analyst,3,Vienna,,"369,531",28.91981739,,,
Larsen & Toubro,Data Analyst,3,Vienna,,"752,418",58.88488696,,,
TripStack,Data Analyst,3,Vienna,,"453,300",35.47565217,,,
LogisticsNow,Data Analyst,3,Vienna,,"18,651",1.459643478,,,
Quantiphi,Data Analyst,3,Vienna,,"654,767",51.24263478,,,
LogisticsNow,Data Analyst,3,Vienna,,"513,690",40.20182609,,,
Think Analytics,Data Analyst,3,Vienna,,"35,768",2.799234783,,,
cross-tab marketing services pvt.,Data Analyst,3,Vienna,,"25,766",2.016469565,,,
Microsoft,Data Analyst,2,Vienna,,"875,445",68.51308696,,,
FedEx,Data Analyst,2,Vienna,,"448,911",35.13216522,,,
WhiteHat Jr,Data Analyst,2,Vienna,,"882,573",69.07093043,,,
eSense Learning Pvt,Data Analyst,2,Vienna,,"430,649",33.70296522,,,
iAastha,Data Analyst,2,Vienna,,"3,278",0.25653913,,,
Bahar Infotech,Data Analyst,2,Vienna,,"15,189",1.188704348,,,
LTI,Data Analyst,2,Vienna,,"21,942",1.7172,,,
Bookmyshow,Data Analyst,2,Vienna,,"556,567",43.55741739,,,
The Sparks Foundation,Data Analyst,2,Vienna,,"25,415",1.989,,,
SAP,Data Analyst,2,Vienna,,"37,752",2.954504348,,,
Viacom 18,Data Analyst,2,Vienna,,"26,912",2.106156522,,,
Fresher,Data Analyst,2,Vienna,,"22,894",1.791704348,,,
CRISIL,Data Analyst,2,Vienna,,"15,083",1.180408696,,,
Rein Labs,Data Analyst,2,Vienna,,"14,471",1.132513043,,,
Doxper,Data Analyst,2,Vienna,,"581,246",45.48881739,,,
CMC,Data Analyst,2,Vienna,,"15,124",1.183617391,,,
GreenPoint Global,Data Analyst,2,Vienna,,"15,449",1.209052174,,,
Experian,Data Analyst,2,Vienna,,"232,692",18.21067826,,,
iKen Solutions,Data Analyst,2,Vienna,,"1,061,000",83.03478261,,,
